CT_TYPE,CC_CODE,CC_DESC_AR,CC_DESC_EN,COMMODTIY_TYPE,COMMODTIY_CODE,COMM_NAME_AR,COMM_NAME_EN,2023,2024
ISI4,10,صُنع المنتجات الغذائية,Manufacture of food products,H,4015030,حليب طويل الاجل بعبوات تزبدعن لترواحد نسبة الدسم أكثر من 6%,LONG LIFE MILK IN REFILLS > 1 LITER (FAT MORE 6%),18459928.0,16974403.0
ISI4,10,صُنع المنتجات الغذائية,Manufacture of food products,H,4015090,غيرهامن البان وقشدة بنسبة دسم تتجاوز6% وزنا,OTHER MILK AND CREAM FAT MORE THAN 6%.,16755794.0,58502249.0
ISI4,10,صُنع المنتجات الغذائية,Manufacture of food products,H,4021011,ألبان معدة للصناعة تحتوي على حليب بنسبة 75% على الاقل محتوية على ,"Milk, for industrial purposes, containing at least 75% milk, cont",2775226.0,753014.0
ISI4,10,صُنع المنتجات الغذائية,Manufacture of food products,H,4021012,ألبان معدة للصناعة تحتوي على حليب بنسبة أقل من 75% محتوية على سكر,"Milk , for industrial purposes, containing  less than 75% of milk",174018.0,40.0
ISI4,10,صُنع المنتجات الغذائية,Manufacture of food products,H,4021019,مسحوق قشدة للصناعة، دسم 1.5% فأقل، مركزة أو محلاة,"Powder cream for industrial purposes, fat 1.5% or less, sweetened",1248278.0,6479454.0
ISI4,10,صُنع المنتجات الغذائية,Manufacture of food products,H,4021091,غيرها من ألبان تحتوي على حليب بنسبة 75% على الأقل محتوية على سكر ,"Other of milk containing at least 75% of milk, containing added s",85712124.0,99740146.0
ISI4,10,صُنع المنتجات الغذائية,Manufacture of food products,H,4021092,غيرها من ألبان تحتوي على حليب بنسبة أقل من 75% محتوية على سكر مضا,"Other of milk containing less than 75% of milk, containing added ",560.0,106716.0
ISI4,10,صُنع المنتجات الغذائية,Manufacture of food products,H,4021099,مسحوق قشدة للاستهلاك، نسبة دسم 1.5% فأقل، مركزة أو محلاة,"Powder cream, fat 1.5% or less, sweetened",28954483.0,22663408.0
ISI4,10,صُنع المنتجات الغذائية,Manufacture of food products,H,4022110,حليب صلب غير محلى بنسبه دسم تزيد على 1% للصناعة,"SOLID UNSWEETENED MILK, OVER 1% FAT, FOR INDUSTRIAL",28418058.0,64522559.0
ISI4,10,صُنع المنتجات الغذائية,Manufacture of food products,H,4022190,غيره من حليب باشكال صلبه غيرمحلى يحتوى دسم يزيدعن 1%,"OTHER SOLID UNSWEETENED MILK, OVER 1% FAT",59275743.0,59011822.0
ISI4,10,صُنع المنتجات الغذائية,Manufacture of food products,H,4022911,غيرها من ألبان معدة الصناعة تحتوي على حليب بنسبة 75%على الأقل محت,"Other of milk, for industrial purposes, containing at least 75% o",6621222.0,16153925.0
ISI4,10,صُنع المنتجات الغذائية,Manufacture of food products,H,4022912,غيرها من ألبان معدة للصناعة تحتوي على حليب بنسبة أقل من 75% محتوي,"Other of milk, for indutrial purposes, containing less than 75% o",397467.0,899622.0
ISI4,10,صُنع المنتجات الغذائية,Manufacture of food products,H,4022919,غيرها قشدة معدة الصناعة تحتوي على حليب بنسبة 75% واقل,"Other of cream, containing  75% and least of milk",163615.0,277015.0
ISI4,10,صُنع المنتجات الغذائية,Manufacture of food products,H,4022991,غيرها من ألبان تحتوي على حليب بنسبة 75% على الأقل محتوية على سكر ,"Other of milk, containing at least 75% of milk containing added s",17170921.0,32248113.0
ISI4,10,صُنع المنتجات الغذائية,Manufacture of food products,H,4022992,غيرها من ألبان تحتوي على حليب بنسبة أقل من 75% محتوية على سكر مضا,"Other of milk, containing less than 75% of milk, containing added",4579650.0,4523800.0
ISI4,10,صُنع المنتجات الغذائية,Manufacture of food products,H,4022999,مسحوق قشدة للاستهلاك، نسبة دسم تزيد عن 1.5%، مركزة أو محلاة,"Powder cream, fat exceeding 1.5%, sweetened",246000.0,100.0
ISI4,10,صُنع المنتجات الغذائية,Manufacture of food products,H,4029110,غيره من حليب ، غير محلى,"OTHER MILK, UNSWEETENED",490251426.0,573178737.0
ISI4,10,صُنع المنتجات الغذائية,Manufacture of food products,H,4029120,غيرها من قشده ، غير محلاه,"OTHER CREAM, UNSWEETENED",77065572.0,79320501.0
ISI4,10,صُنع المنتجات الغذائية,Manufacture of food products,H,4029911,حليب محلى يحتوي على حليب بنسبة 75% على الأقل غير محدد بمكان آخر,"Milk sweetened containing at least 75% of milk, n.e.s.",66239800.0,130345812.0
ISI4,10,صُنع المنتجات الغذائية,Manufacture of food products,H,4029912,حليب محلى يحتوي على حليب بنسبة أقل من 75% غير محدد بمكان آخر,"Milk sweetened containing less than 75% of milk, n.e.s.",13258040.0,7899589.0
ISI4,10,صُنع المنتجات الغذائية,Manufacture of food products,H,4029919,غيرها من ألبان، محلاه,"Other milk, sweetened",9645846.0,
ISI4,10,صُنع المنتجات الغذائية,Manufacture of food products,H,4029920,غيرها من قشده ، محلاه,"OTHER CREAM, SWEETENED",63776195.0,55279472.0
ISI4,10,صُنع المنتجات الغذائية,Manufacture of food products,H,4032000,لبن رائب (زبادي),Yogurt,595354234.0,732978398.0
ISI4,10,صُنع المنتجات الغذائية,Manufacture of food products,H,4039010,لبنه,LABNAH,40116753.0,46039807.0
ISI4,10,صُنع المنتجات الغذائية,Manufacture of food products,H,4039020,لبن,LABAN,128255490.0,140522443.0
ISI4,10,صُنع المنتجات الغذائية,Manufacture of food products,H,4039090,كفير وألبان وقشدة مخمرة أو محمضة غير مذكورة في مكان آخر,Kephir and fermented or acidified milk and cream n.e.s.,13077232.0,24941832.0
ISI4,10,صُنع المنتجات الغذائية,Manufacture of food products,H,4041000,مصل اللبن,WHEY,2617396.0,2237290.0
ISI4,10,صُنع المنتجات الغذائية,Manufacture of food products,H,4049000,غيره من مصل لبن,OTHER WHEY,872293.0,3380626.0
ISI4,10,صُنع المنتجات الغذائية,Manufacture of food products,H,4051000,زبدة,BUTTER,90784058.0,134167235.0
ISI4,10,صُنع المنتجات الغذائية,Manufacture of food products,H,4052000,مشتقات اللبن القابلة للدهن,DAIRY SPREADS,182898301.0,203814545.0
ISI4,10,صُنع المنتجات الغذائية,Manufacture of food products,H,4059000,غيرها من مواد دسمة مشتقة من اللبن,GREASY MATERIALS DERIVED FROM MILK,15156231.0,19636272.0
ISI4,10,صُنع المنتجات الغذائية,Manufacture of food products,H,4061000,اجبان وخثاره طازجه,FRESH CHEESE AND CURD,71044229.0,95286703.0
ISI4,10,صُنع المنتجات الغذائية,Manufacture of food products,H,4062000,اجبان مبشوره او مسحوقه,GRATED OR POWDERED CHEESE,236756763.0,228092786.0
ISI4,10,صُنع المنتجات الغذائية,Manufacture of food products,H,4063000,أجبان مصنعة أو مطبوخة، غير مبشورة ولا مسحوقة,"PROCESSED CHEESE, NOT GRATED OR POWDERED",904654939.0,978050822.0
ISI4,10,صُنع المنتجات الغذائية,Manufacture of food products,H,4064000,اجبان ريكفورو,BLUE-VEINED CHEESE,1101464.0,173742.0
ISI4,10,صُنع المنتجات الغذائية,Manufacture of food products,H,4069010,جبن كريم طازج,FRESH FERMENTED CREAM CHEESE,60425540.0,81053068.0
ISI4,10,صُنع المنتجات الغذائية,Manufacture of food products,H,4069020,أجبان بأشكال صلبة أو شبه صلبة,SOLID OR SEMI-SOLID CHEESE,135263872.0,119353187.0
ISI4,10,صُنع المنتجات الغذائية,Manufacture of food products,H,4069030,غيرها من اجبان,OTHER CHEESE,63361.0,
ISI4,10,صُنع المنتجات الغذائية,Manufacture of food products,H,4069090,غيرها من أجبان,OTHER CHEESE,74321942.0,123253381.0
ISI4,10,صُنع المنتجات الغذائية,Manufacture of food products,H,4079000,غيره من بيض، طيور بقشره,OTHER EGGS IN SHELLS,,1347869.0
ISI4,10,صُنع المنتجات الغذائية,Manufacture of food products,H,4081100,صفار بيض، مجفف,DRIED EGG YOLKS,4921509.0,
ISI4,10,صُنع المنتجات الغذائية,Manufacture of food products,H,4081900,غيره من صفار بيض،,OTHER EGG YOLKS,353670.0,360.0
ISI4,10,صُنع المنتجات الغذائية,Manufacture of food products,H,4089100,بيض،مجفف ، عدا صفار البيض،,"DRIED EGGS, NON-YOLKS",58785.0,6650.0
ISI4,10,صُنع المنتجات الغذائية,Manufacture of food products,H,4089900,غيره من بيض طيور بدون قشرة,OTHER PARTS OF EGGS,46000.0,41400.0
ISI4,10,صُنع المنتجات الغذائية,Manufacture of food products,H,4109090,منتجات صالحة للأكل من أصل حيواني، غير مذكورة في مكان آخر,"Edible products of animal origin, not elsewhere specified",2511.0,
ISI4,10,صُنع المنتجات الغذائية,Manufacture of food products,H,5040010,مصارين حيوانات,GUTS OF ANIMALS,792969.0,1001950.0
ISI4,10,صُنع المنتجات الغذائية,Manufacture of food products,H,5040020,معد حيوانات,STOMACHS OF ANIMALS,50000.0,50000.0
ISI4,10,صُنع المنتجات الغذائية,Manufacture of food products,H,5040090,غيرها من أحشاء حيوانات,OTHER ANIMAL PARTS,40253.0,389385.0
ISI4,10,صُنع المنتجات الغذائية,Manufacture of food products,H,5119190,غيرهامن منتجات اسماك وقشريات _ الخ,"OTHER PRODUCTS OF FISH, CRUSTACEANS, ETC.",62.0,
ISI4,10,صُنع المنتجات الغذائية,Manufacture of food products,H,7101000,بطاطس، مجمده,"POTATOES, FROZEN",27887.0,930898.0
ISI4,10,صُنع المنتجات الغذائية,Manufacture of food products,H,7102100,بازيلاء مجمده,"PEAS, FROZEN",1195612.0,608006.0
ISI4,10,صُنع المنتجات الغذائية,Manufacture of food products,H,7102200,فاصوليامجمده,"BEANS, FROZEN",13849437.0,446881.0
ISI4,10,صُنع المنتجات الغذائية,Manufacture of food products,H,7102900,غيرهامن خضروات بقليه، مجمده,OTHER FROZEN LEGUMINOUS VEGETABLES,7955071.0,5746831.0
ISI4,10,صُنع المنتجات الغذائية,Manufacture of food products,H,7104000,ذره حلوه مجمده,"SWEET CORN, FROZEN",2062369.0,3296027.0
ISI4,10,صُنع المنتجات الغذائية,Manufacture of food products,H,7108000,غيرها من خضروات مجمده,"OTHER VEGETABLES, FROZEN",1262113.0,877629.0
ISI4,10,صُنع المنتجات الغذائية,Manufacture of food products,H,7109000,خضروات مشكله مجمده,"MIXTURES OF VEGETABLES, FROZEN",1372888.0,4059578.0
ISI4,10,صُنع المنتجات الغذائية,Manufacture of food products,H,7112000,زيتون محفوظ,"OLIVES, PRESERVED",103414.0,87127.0
ISI4,10,صُنع المنتجات الغذائية,Manufacture of food products,H,7114000,خيار وجيركن (خيار محبب للتخليل )ـ محفوظ,"CUCUMBERS AND GHERKINS, PRESERVED",2592367.0,1998045.0
ISI4,10,صُنع المنتجات الغذائية,Manufacture of food products,H,7115100,فطر من جنس اجاريكوس  مجفف,AGAREKOS MUSHROOM,,22480.0
ISI4,10,صُنع المنتجات الغذائية,Manufacture of food products,H,7115900,غيرها من فطر وكمأ محفوظة مؤقتا,Other Mushrooms and truffles Preserved,,20060.0
ISI4,10,صُنع المنتجات الغذائية,Manufacture of food products,H,7119000,خضر أخر أو خليط خضر؛ محفوظة,"OTHER VEGETABLES; MIXTURES OF VEGETABLES, PRESERVED",73556.0,244297.0
ISI4,10,صُنع المنتجات الغذائية,Manufacture of food products,H,7122000,بصل مجفف,"ONIONS, DRIED",4250.0,15732.0
ISI4,10,صُنع المنتجات الغذائية,Manufacture of food products,H,7123400,فطر (من نوع لنتينوس إيدودس),Shiitake (Lentinus edodes),7493.0,
ISI4,10,صُنع المنتجات الغذائية,Manufacture of food products,H,7123900,غيرهامن فطر وكمأة مجفف,OTHER MUSHROOM AND DRIED TRUFFLE,457167.0,94673.0
ISI4,10,صُنع المنتجات الغذائية,Manufacture of food products,H,7129000,غيرها من خضروات وخضروات مشـكله مجففه,"OTHER VEGETABLES; MIXTURES OF VEGETABLES, DRIED",296235.0,306779.0
ISI4,10,صُنع المنتجات الغذائية,Manufacture of food products,H,8011100,جوز هند مجفف,DRY COCONUT,841023.0,3951537.0
ISI4,10,صُنع المنتجات الغذائية,Manufacture of food products,H,8012200,"جوزالبرازيل مقشرة ,",BRAZIL NUTS WITHOUT SHELL,,122072.0
ISI4,10,صُنع المنتجات الغذائية,Manufacture of food products,H,8013200,جوز الكاجو مقشر,CASHEW NUTS WITHOUT SHELL,1789117.0,2269672.0
ISI4,10,صُنع المنتجات الغذائية,Manufacture of food products,H,8021200,لوز مقشر,ALMONDS SHELLED,989173.0,1308804.0
ISI4,10,صُنع المنتجات الغذائية,Manufacture of food products,H,8022200,بندق مقشر,"HAZELNUTS, SHELLED",407048.0,875324.0
ISI4,10,صُنع المنتجات الغذائية,Manufacture of food products,H,8023200,جوز مقشـر,"WALNUTS, SHELLED",1539721.0,1840753.0
ISI4,10,صُنع المنتجات الغذائية,Manufacture of food products,H,8025200,فستق مقشر,"PISTACHIOS, SHELLED",4046945.0,2901521.0
ISI4,10,صُنع المنتجات الغذائية,Manufacture of food products,H,8026200, جوز المكاديما, Macadamia nuts,48986.0,267573.0
ISI4,10,صُنع المنتجات الغذائية,Manufacture of food products,H,8062000,عنب مجفف (زبيب),DRIED GRAPES,57382.0,601250.0
ISI4,10,صُنع المنتجات الغذائية,Manufacture of food products,H,8111000,فراوله مجمده,"STRAWBERRIES, FROZEN",139585.0,213819.0
ISI4,10,صُنع المنتجات الغذائية,Manufacture of food products,H,8112000,توت احمر فريز وتوت اسود مجمد,"RASPBERRIES, BLACKBERRIES, FROZEN",407144.0,312463.0
ISI4,10,صُنع المنتجات الغذائية,Manufacture of food products,H,8119000,غيرها من فواكه مجمده,"OTHER FRUIT, FROZEN",291531.0,769662.0
